Name,SMILES,Eu_mean,Eu_std,Am_mean,Am_std,Delta_mean,Delta_std
124528,CC(C[C@H](CC[C@](C(C)(C)C)(C[C@H]1C=CN=C1c1ccc2c(n1)c1nc(ccc1cc2)C(=O)N)C)C)C,8.816371459960937,0.5062967117104257,10.741539735794069,0.5317137327571752,1.9251682758331297,0.2378469080910959
76654,CCC[C@H]([C@H](C[C@](C(C)(C)C)(Cc1cc(nc2c1ccc1c2nc(cc1)C(=O)N)C1=NC=CC1)C)C)C,9.10468379020691,0.5415208953580122,11.029851684570312,0.4824320356479419,1.9251678943634036,0.2298065818263521
84280,CCC[C@H](C[C@H]([C@](C(C)C)(CCc1ccsc1c1ccc2c(n1)c1nc(ccc1cc2)C(=O)[O-])C)C)C,10.096142568588256,0.5541478991437185,12.021300354003904,0.5616033851191321,1.9251577854156492,0.2419959532593543
74718,CCC[C@H](CO[P@](=O)(c1ccc2c(n1)c1nc(ccc1cc2)C1=NC=C(C1)CC(C(C)C)(C)C)O)C,8.991548380851746,0.4395774264585335,10.916693058013916,0.4195646319276516,1.9251446771621703,0.2204117741756941
179898,CCC(C[C@H](c1cc(nc2c1ccc1c2nc(c(c1)[C@H](C(C)C)C)c1cccs1)C(=O)N)C)CC,9.14371992111206,0.5330303220947875,11.068858909606934,0.5151869109623372,1.925138988494873,0.239447632179281
229429,CC[C@H](C(C)C)CCc1cc(nc2c1ccc1c2nc(cc1)C(=O)N)c1ncccc1CC(C(C)C)(C)C,9.24590495109558,0.5715110128009885,11.171007595062257,0.5613857584689105,1.9251026439666747,0.2464529913909948
261169,CCC[C@H]([C@H](Cc1cc2c(cc3c(c2nc1c1ccccn1)nc(cc3)S(=O)(=O)O)CC(C)(C)C)C)C,10.135775871276856,0.5438182088436454,12.060871105194092,0.5632130513897802,1.925095233917236,0.2448708507351913
153007,CC(CC[C@](c1cc2ccc(nc2c2c1ccc(n2)C1=NC=CC1)c1ccccn1)([C@@H](CCC(C)C)C)C)C,10.420159378051755,0.5534660816946718,12.3452334690094,0.5980767552900493,1.9250740909576416,0.23943010516279
62041,CC[C@H](C[C@H](c1ccc(s1)c1cc(C[C@H](C(C)(C)C)C)c2c(n1)c1nc(ccc1cc2)C(=O)N)C)C,9.570079436302183,0.5946278450130841,11.495146837234495,0.6062127101848792,1.925067400932312,0.2368164197146893
187558,CCC[C@@H]([C@@H](Cc1cc2ccc(nc2c2c1c(CC[C@@H](C(C)(C)C)C)cc(n2)C1=NC=CC1)c1ccccn1)C)C,9.888219509124756,0.6275420162683661,11.81328200340271,0.6577769529320309,1.9250624942779544,0.2469143799170297
199859,CCC(Cc1cc(nc2c1ccc1c2nc(cc1)P(=O)(O)O)C1=NC(=CC1)C[C@@H](CC(C)C)C)(CC)C,9.244482431411743,0.5577696543394142,11.169504117965698,0.5292284393372894,1.9250216865539551,0.2135889209103839
198480,CCCCCCc1c(CC(C)(C)C)c(nc2c1ccc1c2nc(cc1)c1cccs1)C(=O)N,8.217328581809998,0.4429928984011506,10.142346677780152,0.4643965043036123,1.9250180959701535,0.238589681888242
56641,CCC(CCc1cc(nc2c1ccc1c2nc(cc1)S(=O)(=O)O)C1=NC=C(C1)CCC(C)C)(CC)C,8.613635778427124,0.4162591767996665,10.538644428253171,0.3954633781487548,1.92500864982605,0.2320826038046471
147289,CC[C@@H](C(Cc1cc2ccc3c(c2nc1C(=O)N)nc(cc3)c1sccc1CCC(C)(C)C)(C)C)C,9.987771844863891,0.4945917504410657,11.91277244567871,0.5179208635666421,1.9250006008148195,0.2422463414541401
277426,CC[C@@H](C[C@@H](Cc1ccsc1c1nc2c3nc(ccc3ccc2c(c1)C([C@@H](C(C)C)C)(C)C)C(=O)N)C)C,10.505010032653807,0.6436475562912336,12.429998970031738,0.6381216257394478,1.9249889373779296,0.2371050578364267
128699,CC[C@@H](C[C@@H]([C@@H](c1cc2ccc(nc2c2c1ccc(n2)C1=NC=CC1)P(=O)(O)O)C)C[C@@H](C(C)(C)C)C)C,8.2286931848526,0.5246416944950841,10.153655385971067,0.5397895030945311,1.9249622011184693,0.2167492045284379
20079,CC[C@@H]([C@@H](CCc1ccc(nc1)c1nc2c(cc1C(C)(C)C)ccc1c2nc(cc1)C(=O)N)C)C,8.937921614646912,0.5387509238560948,10.862873983383178,0.5127689494986463,1.924952368736267,0.2425112644505623
85775,CCC(Cc1cc2ccc(nc2c2c1ccc(n2)P(=O)(O)O)C1=NC=C[C@@H]1[C@H](CC(C)C)C)(CC)C,7.967743687629699,0.3754431019863785,9.89268627166748,0.3629316687679027,1.9249425840377807,0.2048612354664558
76233,CC[C@H]([C@H](c1cc(nc2c1c(cc1c2nc(cc1)P(=O)(O)O)[C@H](C(C(C)C)(C)C)C)c1ccccn1)C)C,10.133895931243895,0.560937227039619,12.058789415359495,0.565194945566861,1.924893484115601,0.2336204442068274
38884,CCC(C[C@H]([C@@H](C(C)(C)C)C)Cc1cc2ccc(nc2c2c1ccc(n2)c1ccccn1)C1=NC=CC1)CC,9.581105012893676,0.5490883722564524,11.505997076034546,0.5729095186525547,1.9248920631408688,0.2389715142336365
269925,CC[C@@]([C@@H](CC[C@@H](C(C)(C)C)C)C)(Cc1cc(nc2c1ccc1c2nc(cc1)C(=O)[O-])c1ccccn1)C,9.807288160324095,0.56159033947752,11.732162046432496,0.5287902687383244,1.9248738861083985,0.245556391849648
251457,CC([C@@H](CCCc1ccnc(c1)c1nc2c(cc1C(C)(C)C)ccc1c2nc(cc1)P(=O)(O)O)C)C,8.5743608045578,0.4281714754117712,10.499223403930664,0.4276204474660898,1.924862599372864,0.2045537128300305
203737,CCC[C@@H](C[C@@H](c1ccc(nc1)c1ccc2c(n1)c1nc(ccc1c(c2)CC(CC)(C)C)P(=O)(O)O)C)C,9.569934158325196,0.4902163959737454,11.494789447784424,0.4554470161502462,1.9248552894592288,0.2194219871406597
